"VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","1980","1980","PC","Percentage","0","Units",,,85.900001525879,"E","Estimated value"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","1990","1990","PC","Percentage","0","Units",,,98,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","2000","2000","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","2005","2005","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","2010","2010","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","2011","2011","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","2012","2012","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","2013","2013","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","2014","2014","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","2015","2015","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","2016","2016","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NLD","Netherlands","2017","2017","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","1970","1970","PC","Percentage","0","Units",,,85,"E","Estimated value"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","1980","1980","PC","Percentage","0","Units",,,80,"E","Estimated value"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","1990","1990","PC","Percentage","0","Units",,,80,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","2000","2000","PC","Percentage","0","Units",,,94.1,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","2005","2005","PC","Percentage","0","Units",,,95.7,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","2010","2010","PC","Percentage","0","Units",,,97.4,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","2011","2011","PC","Percentage","0","Units",,,97.5,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","2012","2012","PC","Percentage","0","Units",,,97.7,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","2013","2013","PC","Percentage","0","Units",,,97.6,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","2014","2014","PC","Percentage","0","Units",,,97.5,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","2015","2015","PC","Percentage","0","Units",,,98.9,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","2016","2016","PC","Percentage","0","Units",,,99.4,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","NOR","Norway","2017","2017","PC","Percentage","0","Units",,,98.9,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","1990","1990","PC","Percentage","0","Units",,,72,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","2000","2000","PC","Percentage","0","Units",,,53.6,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","2005","2005","PC","Percentage","0","Units",,,85.8,"E","Estimated value"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","2010","2010","PC","Percentage","0","Units",,,89.8,"E","Estimated value"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","2011","2011","PC","Percentage","0","Units",,,90.7,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","2012","2012","PC","Percentage","0","Units",,,93.8,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","2013","2013","PC","Percentage","0","Units",,,95.2,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","2014","2014","PC","Percentage","0","Units",,,93.8,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","2015","2015","PC","Percentage","0","Units",,,94.2,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","2016","2016","PC","Percentage","0","Units",,,94.79,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","POL","Poland","2017","2017","PC","Percentage","0","Units",,,94.96,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","PRT","Portugal","1980","1980","PC","Percentage","0","Units",,,35.299999237061,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","PRT","Portugal","1990","1990","PC","Percentage","0","Units",,,55.299999237061,"E","Estimated value"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","PRT","Portugal","2005","2005","PC","Percentage","0","Units",,,79,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","PRT","Portugal","2017","2017","PC","Percentage","0","Units",,,91.8,"B","Break"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","1980","1980","PC","Percentage","0","Units",,,40.599998474121,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","1990","1990","PC","Percentage","0","Units",,,50.700000762939,"E","Estimated value"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","2000","2000","PC","Percentage","0","Units",,,54.700000762939,"E","Estimated value"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","2005","2005","PC","Percentage","0","Units",,,85.4,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","2010","2010","PC","Percentage","0","Units",,,86.6,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","2011","2011","PC","Percentage","0","Units",,,86.9,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","2012","2012","PC","Percentage","0","Units",,,87,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","2013","2013","PC","Percentage","0","Units",,,87.4,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","2014","2014","PC","Percentage","0","Units",,,87.7,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","2015","2015","PC","Percentage","0","Units",,,88.3,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","2016","2016","PC","Percentage","0","Units",,,88.7,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SVK","Slovak Republic","2017","2017","PC","Percentage","0","Units",,,88.9,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","ESP","Spain","2000","2000","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","ESP","Spain","2005","2005","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","ESP","Spain","2010","2010","PC","Percentage","0","Units",,,98,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","ESP","Spain","2011","2011","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","ESP","Spain","2012","2012","PC","Percentage","0","Units",,,98.7,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","ESP","Spain","2013","2013","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","ESP","Spain","2014","2014","PC","Percentage","0","Units",,,98.4,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","ESP","Spain","2015","2015","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","ESP","Spain","2016","2016","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","1970","1970","PC","Percentage","0","Units",,,100,"E","Estimated value"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","1980","1980","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","1990","1990","PC","Percentage","0","Units",,,94,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","2000","2000","PC","Percentage","0","Units",,,99,"E","Estimated value"
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","2005","2005","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","2010","2010","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","2011","2011","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","2012","2012","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","2013","2013","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","2014","2014","PC","Percentage","0","Units",,,100,,
"TOTPUBSEW","Total public sewerage (% of resident population connected to urban wastewater collecting system = PUBTOTTR + PUBNOTR)","SWE","Sweden","2015","2015","PC","Percentage","0","Units",,,100,,
